ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0060560,developmental growth involved in morphogenesis,32/972,288/18112,7.949020489580781e-5,0.004931102596888805,0.004042019868565539,29456/307833/29751/307940/25473/84394/313934/78965/311384/311071/361324/84402/25716/306141/65172/360921/301346/25317/363142/114523/366205/307403/24324/353252/116671/296078/114634/24326/363058/303181/29477/299331,32
BP,GO:0045637,regulation of myeloid cell differentiation,27/972,226/18112,8.346379161358001e-5,0.005119425150770037,0.00419638767769756,361181/297099/25513/78969/686117/57301/50662/78965/29263/29344/24356/84402/25159/24592/81649/24914/24705/24457/29492/307403/100366024/499497/24205/114503/300193/25094/25587,27
BP,GO:0097485,neuron projection guidance,29/972,251/18112,8.484296429481224e-5,0.005146197134282,0.004218332645815753,29751/25473/29227/311384/315615/361324/680427/306534/24596/64444/299236/312652/301346/81735/363142/114523/25592/366205/307403/317268/116671/316539/24718/499497/361833/24326/84009/303181/116690,29
BP,GO:0030853,negative regulation of granulocyte differentiation,5/972,10/18112,8.852609953646498e-5,0.005310593157907278,0.0043530879020186545,361181/78969/50662/24705/100366024,5
BP,GO:0010977,negative regulation of neuron projection development,22/972,168/18112,9.694952882938378e-5,0.00575268997695224,0.0047154742225825,306825/192247/29751/79121/60445/311384/84510/361324/24596/301575/171088/360921/301346/81735/25289/363142/114523/116671/316539/24660/266611/303181,22
BP,GO:0007272,ensheathment of neurons,23/972,180/18112,9.935955053090334e-5,0.005764767841319434,0.00472537443592887,303356/679869/288529/60445/499975/499022/24596/24592/24705/24482/362911/29748/316457/308376/78960/313977/25271/361466/24660/307350/116690/291023/308831,23
BP,GO:0008366,axon ensheathment,23/972,180/18112,9.935955053090334e-5,0.005764767841319434,0.00472537443592887,303356/679869/288529/60445/499975/499022/24596/24592/24705/24482/362911/29748/316457/308376/78960/313977/25271/361466/24660/307350/116690/291023/308831,23
BP,GO:0048813,dendrite morphogenesis,24/972,192/18112,1.0038638056042827e-4,0.005764767841319434,0.00472537443592887,29751/54239/84394/362876/304883/192352/289820/310533/311462/25615/25400/171116/309902/116671/316539/24718/25398/280670/116554/291130/316395/84009/317235/59312,24
BP,GO:0050920,regulation of chemotaxis,28/972,241/18112,1.0137712269035824e-4,0.005764767841319434,0.00472537443592887,25197/192248/29751/306934/57301/78965/311384/361324/680427/25267/54348/114111/29152/81526/301346/25317/292401/81802/363142/25592/116477/307403/24324/89811/24326/299909/29645/303181,28
BP,GO:2000114,regulation of establishment of cell polarity,7/972,22/18112,1.050495474692383e-4,0.005912015253964659,0.00484607299285656,171337/306934/312915/310131/360921/307618/299909,7
BP,GO:0021766,hippocampus development,18/972,124/18112,1.0929687106765677e-4,0.006088281828146309,0.004990558527482374,64619/266802/84394/60445/298504/29619/311071/498949/500137/24705/245921/307403/116671/24718/499497/24954/303181/291023,18
BP,GO:0009755,hormone-mediated signaling pathway,23/972,182/18112,1.1767424479521157e-4,0.006488724266030908,0.005318800793455018,246334/29657/24684/24831/313615/117560/303016/25664/301513/362860/84402/64444/312440/259241/291841/81648/683626/24705/25344/24482/313575/25271/84584,23
BP,GO:2001222,regulation of neuron migration,11/972,55/18112,1.365080282336737e-4,0.00739778422839177,0.006063956335726307,29751/361324/306534/299236/310533/363412/81735/302396/25400/24718/116554,11
BP,GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,29/972,258/18112,1.3799476601099097e-4,0.00739778422839177,0.006063956335726307,307376/679869/83837/338475/498576/83841/25639/25664/29263/311071/311827/84402/306471/24373/306141/81745/300813/29152/24914/81526/81735/113970/29492/307618/100366024/79558/81507/301285/315748,29
BP,GO:0044706,multi-multicellular organism process,35/972,336/18112,1.3822568076496804e-4,0.00739778422839177,0.006063956335726307,29657/360468/307562/25335/25293/117560/315907/29263/24356/291755/81648/306459/24525/24705/313262/100360880/315346/245921/24482/25248/84023/113984/295252/25553/24790/25271/362607/362842/24326/84009/171052/361920/29477/25505/84399,35
BP,GO:0090287,regulation of cellular response to growth factor stimulus,32/972,297/18112,1.417835700093224e-4,0.007514529210494088,0.006159652080834232,307376/679869/83837/338475/498576/83841/25639/25664/311071/311827/361324/24596/84402/306471/114111/24373/306141/81745/300813/366889/24914/81735/25317/292401/29492/307618/60391/100366024/64558/89811/301285/315748,32
BP,GO:0042481,regulation of odontogenesis,7/972,23/18112,1.4404802568879866e-4,0.007561136271491845,0.0061978558421364694,362741/78965/24596/24205/293976/24326/363672,7
BP,GO:0042391,regulation of membrane potential,46/972,488/18112,1.5035661130962982e-4,0.007744456671341243,0.006348123390609738,116638/192247/56768/307562/54239/64120/79246/25411/170899/24596/362524/24397/24418/29629/192249/689172/499529/25248/294961/29628/315606/307206/65023/25592/298521/60391/24922/24718/499497/25229/361833/25398/24660/24242/24244/50663/116600/100233213/291130/59266/59312/29477/81574/25505/691246/304514,46
BP,GO:2000112,regulation of cellular macromolecule biosynthetic process,45/972,474/18112,1.503777994435193e-4,0.007744456671341243,0.006348123390609738,361109/679869/315170/192178/313594/316021/310348/303250/311909/192280/315000/312915/301513/60445/29619/29344/291604/499022/100910299/312510/83840/301575/259170/291841/500262/24418/297417/24705/25433/24482/64169/297911/25592/298765/25271/25426/361309/313339/24954/688673/308266/63840/361920/306672/685474,45
BP,GO:0060828,regulation of canonical Wnt signaling pathway,28/972,247/18112,1.5469781313254318e-4,0.007892480017668721,0.006469457979600995,29657/679869/83837/310352/307940/312937/361230/100360552/311071/24667/84402/64444/292907/295445/81649/24329/361261/499745/308896/64462/116477/24205/63879/64558/362316/306811/303181/302526,28
BP,GO:0048663,neuron fate commitment,13/972,75/18112,0.00016127158524613071,0.008100488674303661,0.006639962467478113,50662/502935/680427/64444/25159/311332/501145/114502/114634/293976/114503/25587/84399,13
BP,GO:2000649,regulation of sodium ion transmembrane transporter activity,11/972,56/18112,1.6174267548985146e-4,0.008100488674303661,0.006639962467478113,63847/317420/54348/362524/307206/25592/116477/361833/316395/306811/307757,11
BP,GO:0051402,neuron apoptotic process,34/972,326/18112,1.6723710794424538e-4,0.008224387039943883,0.0067415218339201225,246334/292887/24831/24404/84019/317673/25232/29619/78963/296360/24596/64444/24592/81745/24525/170911/363855/25325/313173/25592/24922/116671/499497/114634/25398/63879/60430/25579/89811/116554/301285/192235/114503/63868,34
BP,GO:0048738,cardiac muscle tissue development,29/972,261/18112,1.6873627925878638e-4,0.008224387039943883,0.0067415218339201225,681740/307562/25639/289144/686117/100360552/689710/60445/170899/25267/64444/311332/81649/24705/366980/24482/59329/25271/79558/499497/24205/81507/24326/114503/311098/303181/25587/304514/308831,29
BP,GO:0071383,cellular response to steroid hormone stimulus,29/972,261/18112,1.6873627925878638e-4,0.008224387039943883,0.0067415218339201225,246334/29657/29436/313615/117560/303016/301513/29344/84402/64444/24592/312440/83840/291841/81648/29152/683626/25344/24329/24482/313575/307151/298765/25271/79558/24718/25426/84584/59266,29
BP,GO:0007389,pattern specification process,46/972,491/18112,1.7308633520979035e-4,0.00836175490186058,0.006854122132993189,246334/297099/29751/306655/296201/497987/686117/307724/29263/29619/502935/311071/680427/84402/64444/311332/24373/300813/501145/313575/25317/307151/24457/113984/501097/499745/29492/315606/114502/79558/252885/24718/499497/114634/24205/293976/81507/365352/312981/116554/317346/303181/84399/691246/304514/302526,46
BP,GO:0034767,positive regulation of ion transmembrane transport,24/972,199/18112,1.7533851343488026e-4,0.008396253902114134,0.006882400929009012,681024/317420/79246/54348/499561/81745/65144/192249/117087/308797/116477/24718/361833/24242/24244/50663/116600/312981/361110/24326/306811/59312/25505/691246,24
BP,GO:0010631,epithelial cell migration,33/972,314/18112,1.7977379171704535e-4,0.008508623448796819,0.006974510134078012,192248/360468/29751/81531/24404/79121/83722/29316/25664/192270/311071/24356/306873/114111/25159/311332/24592/81745/312652/81526/25433/24482/25317/292401/113984/24790/24324/307618/499497/25426/207122/679819/305471,33
BP,GO:0009101,glycoprotein biosynthetic process,31/972,288/18112,0.00018216714638627932,0.008508623448796819,0.006974510134078012,25197/679869/78961/362547/312915/316583/300173/286758/29750/25478/360518/301575/297417/25433/24482/64169/25280/308519/315664/367083/79214/309902/25596/313339/24954/688673/89811/299762/64701/680576/83627,31
BP,GO:0090263,positive regulation of canonical Wnt signaling pathway,16/972,107/18112,1.8236104479011316e-4,0.008508623448796819,0.006974510134078012,29657/83837/307940/311071/24667/84402/295445/24329/499745/308896/64462/116477/63879/306811/303181/302526,16
BP,GO:0045664,regulation of neuron differentiation,27/972,237/18112,1.8551028844029666e-4,0.008582209021996436,0.007034828154859066,29456/338475/266802/686117/307829/303439/502935/24716/24596/84402/64444/25159/24592/317247/292820/102547219/24705/246216/313575/171116/25553/499497/114634/116554/303181/25587/291023,27
BP,GO:0003205,cardiac chamber development,24/972,200/18112,1.89353225099024e-4,0.008601335602688992,0.007050506193930045,25639/296201/313845/689710/170899/64444/311332/312652/24705/24482/313575/361886/29492/308376/25271/79558/499497/686412/81507/24326/114503/311098/25587/304514,24
BP,GO:0048546,digestive tract morphogenesis,11/972,57/18112,1.9082807226423852e-4,0.008601335602688992,0.007050506193930045,246334/679869/309389/296201/25267/84402/364069/24329/363185/25587/84399,11
BP,GO:0030336,negative regulation of cell migration,32/972,302/18112,1.9279085534154187e-4,0.008601335602688992,0.007050506193930045,24560/314814/29751/81531/78969/685611/306934/297822/25664/311384/24596/84402/311332/24592/500287/690538/81526/366980/245921/302396/84023/113984/113970/316539/499497/25426/81507/302495/29645/25094/304514/305471,32
BP,GO:0060538,skeletal muscle organ development,26/972,225/18112,1.9292247246999511e-4,0.008601335602688992,0.007050506193930045,29657/679869/24404/64619/85489/306934/29619/24596/24592/259241/83840/364069/81649/29152/117041/313575/313173/113984/307403/114502/25675/79558/499497/114634/24660/303181,26
BP,GO:0071559,response to transforming growth factor beta,30/972,276/18112,1.9380184633279831e-4,0.008601335602688992,0.007050506193930045,307376/83837/338475/498576/83841/25639/296201/50662/307829/25664/362860/311071/29344/311827/78963/84402/497961/306471/306141/81745/85435/300813/29152/24914/245921/298765/307618/100366024/79558/499497,30
BP,GO:0032535,regulation of cellular component size,40/972,410/18112,1.959079261852809e-4,0.008624688460043939,0.007069648507755766,29456/292887/307833/56768/29751/317420/307940/81531/79121/25293/84394/312915/60445/311384/286758/361324/84360/24716/295378/294797/310131/170911/310695/65172/360921/301346/363142/691149/114523/25523/24170/116671/313866/299909/303181/170538/313020/59312/29477/299331,40
BP,GO:0090132,epithelium migration,33/972,316/18112,2.0233726971398747e-4,0.00883647324294926,0.007243248282561354,192248/360468/29751/81531/24404/79121/83722/29316/25664/192270/311071/24356/306873/114111/25159/311332/24592/81745/312652/81526/25433/24482/25317/292401/113984/24790/24324/307618/499497/25426/207122/679819/305471,33
BP,GO:0019098,reproductive behavior,12/972,67/18112,2.075168671291659e-4,0.008990750616334258,0.0073697092912789,24831/303016/29263/25248/295252/25553/299016/24922/24326/295327/84009/25505,12
BP,GO:0019318,hexose metabolic process,28/972,252/18112,2.1693333991884613e-4,0.009324717343440795,0.007643461483589018,24959/25513/679869/303565/316021/298282/192280/29316/25478/24645/25062/252900/365842/81649/170911/117041/297417/24482/300807/59329/60336/24954/301164/301285/307759/25620/63840/313020,28
BP,GO:0001837,epithelial to mesenchymal transition,20/972,154/18112,2.2144875474949997e-4,0.009407480425240335,0.007711302298993776,297900/679869/83837/498576/685611/83841/85489/296201/170909/84402/64444/303946/306141/500262/313575/29748/79558/316539/24326/679819,20
BP,GO:0007163,establishment or maintenance of cell polarity,26/972,227/18112,2.2230536267741407e-4,0.009407480425240335,0.007711302298993776,29456/78961/171337/79121/306934/307505/307724/312915/502935/289820/300649/306141/308003/362279/310131/360921/24482/295588/307618/499073/24205/309722/65157/299909/312563/299331,26
BP,GO:0050770,regulation of axonogenesis,23/972,190/18112,2.245339175402106e-4,0.009428697352707766,0.0077286937932261966,29456/307833/29751/307940/84394/311384/311071/361324/24716/65172/306147/360921/312652/301346/288289/363142/114523/499073/116671/316539/25398/303181/29477,23
BP,GO:2000146,negative regulation of cell motility,33/972,318/18112,2.274015778745783e-4,0.009476223004712389,0.007767650522658357,24560/314814/29751/81531/78969/685611/306934/307505/297822/25664/311384/24596/84402/311332/24592/500287/690538/81526/366980/245921/302396/84023/113984/113970/316539/499497/25426/81507/302495/29645/25094/304514/305471,33
BP,GO:0030534,adult behavior,23/972,191/18112,0.00024261911452768079,0.010033770804595527,0.008224671896787649,192247/311876/54239/266802/310392/60445/84360/304883/306147/499529/24457/60391/25187/316539/25398/24660/293976/84009/116508/25587/59312/29477/81574,23
BP,GO:0043491,protein kinase B signaling,25/972,216/18112,2.478394392598057e-4,0.010172597736235182,0.008338468193853851,679869/24404/25232/312915/29344/24716/24596/83840/306141/310131/170911/29152/24914/24705/25433/25344/24329/24482/113970/60391/314555/24954/89811/29645/299331,25
BP,GO:0044772,mitotic cell cycle phase transition,40/972,415/18112,2.519690374680354e-4,0.010264917727895562,0.008414142798716565,361181/691493/500870/310352/84019/498411/680115/83722/290997/362860/314818/29344/114906/246255/363227/294053/83840/303238/24329/308768/25400/361261/308896/296084/298765/313978/361195/499073/498941/79558/60336/24205/24242/24244/50663/308266/316395/362316/25587/291023,40
BP,GO:0048706,embryonic skeletal system development,19/972,144/18112,2.564196768984704e-4,0.010368851971768518,0.008499337594506025,297099/85489/497987/29263/315615/502935/25267/501145/307151/24457/501097/24790/353252/252885/499497/114634/24326/305386/84399,19
BP,GO:0043270,positive regulation of ion transport,34/972,334/18112,2.6423381475114107e-4,0.010423590046374047,0.008544206339533187,681024/317420/54239/79246/57301/79212/54348/25716/499561/81648/81745/65144/192249/117087/308797/25400/25553/116477/25187/24718/25229/361833/24242/24244/50663/116600/289727/312981/361110/24326/306811/59312/25505/691246,34
BP,GO:0043367,"CD4-positive, alpha-beta T cell differentiation",14/972,89/18112,2.649585813744421e-4,0.010423590046374047,0.008544206339533187,303356/303496/309389/311909/50662/308496/361391/364069/306417/65190/24705/291100/84023/300807,14
BP,GO:2001259,positive regulation of cation channel activity,14/972,89/18112,2.649585813744421e-4,0.010423590046374047,0.008544206339533187,499561/192249/117087/24718/361833/24242/24244/50663/116600/312981/361110/24326/59312/691246,14
BP,GO:0071560,cellular response to transforming growth factor beta stimulus,29/972,268/18112,0.00026541106731012873,0.010423590046374047,0.008544206339533187,307376/83837/338475/498576/83841/25639/296201/50662/25664/362860/311071/29344/311827/78963/84402/497961/306471/306141/81745/85435/300813/29152/24914/245921/298765/307618/100366024/79558/499497,29
BP,GO:0070536,protein K63-linked deubiquitination,8/972,33/18112,2.790964865143276e-4,0.01088276942772653,0.008920595219341403,307774/312937/290997/314405/310677/114210/304150/683206,8
BP,GO:0090130,tissue migration,33/972,322/18112,2.8600062663773716e-4,0.010994911414193008,0.009012517893528695,192248/360468/29751/81531/24404/79121/83722/29316/25664/192270/311071/24356/306873/114111/25159/311332/24592/81745/312652/81526/25433/24482/25317/292401/113984/24790/24324/307618/499497/25426/207122/679819/305471,33
BP,GO:1902105,regulation of leukocyte differentiation,33/972,322/18112,2.8600062663773716e-4,0.010994911414193008,0.009012517893528695,361181/25513/303496/78969/311909/312937/57301/313845/50662/78965/29344/308496/84402/361391/25159/24592/300649/294797/364069/306417/317599/24705/25325/499745/29492/298765/307403/100366024/24205/114503/25094/25587/84399,33
BP,GO:0014855,striated muscle cell proliferation,13/972,80/18112,3.133602797004049e-4,0.011910939702963327,0.009763385365990902,681740/686117/170899/81649/29152/366980/25271/499497/114634/24205/81507/304514/308831,13
BP,GO:0050769,positive regulation of neurogenesis,31/972,297/18112,3.1419221784699015e-4,0.011910939702963327,0.009763385365990902,29456/307833/307940/84394/25664/311071/25478/499022/192352/114111/289820/65172/306147/360921/24418/312652/246216/24329/24482/288289/171116/114523/316539/24718/116554/84009/303181/25587/59312/29477/308831,31
BP,GO:0046777,protein autophosphorylation,27/972,245/18112,3.182907002900735e-4,0.0119830960888518,0.009822531883361907,317420/266802/25232/360920/25267/497961/54348/114111/365842/81649/24329/25400/316457/116477/59329/307403/25523/499073/316539/24954/25579/24242/24244/50663/302495/306811/170538,27
BP,GO:1901214,regulation of neuron death,39/972,406/18112,3.2060591695018533e-4,0.011987586990623711,0.009826213071054348,24560/292887/84019/317673/25232/310392/78965/60445/29619/498995/24596/64444/24592/312303/81745/24525/170911/363855/81735/25325/24482/313173/25592/24922/116671/499497/114634/25398/63879/60430/25579/89811/116554/301285/192235/114503/63868/303181/29477,39
BP,GO:1903018,regulation of glycoprotein metabolic process,10/972,51/18112,3.2370877126894105e-4,0.012021266546647272,0.009853820169454125,679869/81754/312915/301575/25433/24482/64169/313339/24954/688673,10
BP,GO:0045927,positive regulation of growth,32/972,311/18112,3.2721176426436213e-4,0.01206925014269698,0.009893152275162189,29456/307833/307940/83841/84394/313934/78965/298504/84402/25716/29653/83840/364069/81649/65172/360921/25433/24329/24482/84023/308896/296084/114523/25592/317268/499497/84584/24954/81507/303181/29477/304514,32
BP,GO:0009649,entrainment of circadian clock,8/972,34/18112,3.4797248193626845e-4,0.012748870999262345,0.010450236811805562,365564/245980/316259/59329/498941/25229/63840/25587,8
BP,GO:0045620,negative regulation of lymphocyte differentiation,11/972,61/18112,3.5546693928441617e-4,0.012846445065199746,0.010530218176100139,303496/311909/312937/50662/308496/84402/361391/364069/499745/25587/84399,11
BP,GO:0060038,cardiac muscle cell proliferation,11/972,61/18112,3.5546693928441617e-4,0.012846445065199746,0.010530218176100139,681740/686117/170899/81649/366980/25271/499497/24205/81507/304514/308831,11
BP,GO:0051271,negative regulation of cellular component movement,33/972,326/18112,3.576954845045542e-4,0.012846445065199746,0.010530218176100139,24560/314814/29751/81531/78969/685611/306934/307505/297822/25664/311384/24596/84402/311332/24592/500287/690538/81526/366980/245921/302396/84023/113984/113970/316539/499497/25426/81507/302495/29645/25094/304514/305471,33
BP,GO:0001889,liver development,28/972,260/18112,3.633570465520521e-4,0.012854949090286548,0.010537188916961487,307376/681740/79121/50662/307724/314818/25478/24184/24592/362524/364069/24525/170911/24705/25737/25325/24329/25317/29492/689890/24790/25271/24954/29223/363058/303181/683206/84399,28
BP,GO:0006486,protein glycosylation,24/972,209/18112,3.673515402243454e-4,0.012854949090286548,0.010537188916961487,25197/362547/312915/316583/300173/286758/29750/25478/360518/297417/25280/308519/315664/367083/79214/309902/25596/313339/688673/89811/299762/64701/680576/83627,24
BP,GO:0007519,skeletal muscle tissue development,24/972,209/18112,3.673515402243454e-4,0.012854949090286548,0.010537188916961487,29657/679869/24404/64619/85489/306934/29619/24596/24592/259241/83840/364069/81649/29152/117041/313575/113984/307403/25675/79558/499497/114634/24660/303181,24
BP,GO:0043413,macromolecule glycosylation,24/972,209/18112,3.673515402243454e-4,0.012854949090286548,0.010537188916961487,25197/362547/312915/316583/300173/286758/29750/25478/360518/297417/25280/308519/315664/367083/79214/309902/25596/313339/688673/89811/299762/64701/680576/83627,24
BP,GO:0060070,canonical Wnt signaling pathway,31/972,300/18112,3.741446340532348e-4,0.013009271065583496,0.010663686485821664,29657/679869/83837/310352/307940/312937/361230/100360552/192270/311071/24667/84402/64444/292907/295445/81649/24329/361261/499745/308896/64462/116477/24205/63879/64558/24326/362316/25094/306811/303181/302526,31
BP,GO:0061351,neural precursor cell proliferation,23/972,197/18112,3.8060309923171126e-4,0.013107440725382858,0.01074415605780942,307940/306562/680419/307505/29619/362860/311071/24596/114111/25159/311332/24592/24482/362783/25553/300807/317268/116554/303181/25587/59312/291023/310820,23
BP,GO:0021879,forebrain neuron differentiation,10/972,52/18112,3.817701182150347e-4,0.013107440725382858,0.01074415605780942,29751/307940/84394/680427/25159/310533/501145/307403/295327/59312,10
BP,GO:0002761,regulation of myeloid leukocyte differentiation,18/972,137/18112,3.8857283736197485e-4,0.01325761949474388,0.010867257444906285,361181/25513/78969/57301/50662/78965/29344/84402/25159/24592/24705/29492/307403/100366024/24205/114503/25094/25587,18
BP,GO:0005513,detection of calcium ion,5/972,13/18112,3.9483459018722726e-4,0.013387590234981825,0.010973794330734902,25716/294961/24242/24244/50663,5
BP,GO:0003229,ventricular cardiac muscle tissue development,11/972,62/18112,4.115011285097776e-4,0.013866571978610347,0.011366415187102437,307562/25639/689710/64444/311332/25271/81507/24326/114503/25587/304514,11
BP,GO:0007179,transforming growth factor beta receptor signaling pathway,22/972,186/18112,4.217419001639214e-4,0.014088181097247262,0.011548067960084866,307376/83837/338475/498576/83841/25639/25664/362860/311071/311827/497961/306471/306141/81745/85435/300813/29152/24914/245921/307618/100366024/79558,22
BP,GO:0030177,positive regulation of Wnt signaling pathway,18/972,138/18112,4.2493783686504315e-4,0.014088181097247262,0.011548067960084866,29657/83837/307940/311071/24667/304883/84402/295445/24329/499745/308896/64462/116477/63879/306811/303181/683206/302526,18
BP,GO:0010720,positive regulation of cell development,37/972,384/18112,4.258197254159733e-4,0.014088181097247262,0.011548067960084866,29456/307833/307940/78969/50662/84394/25664/311071/25478/499022/24716/306873/192352/114111/289820/65172/306147/360921/24418/312652/246216/24329/24482/288289/171116/114523/307618/24170/316539/24718/116554/84009/303181/25587/59312/29477/308831,37
BP,GO:0106106,cold-induced thermogenesis,19/972,150/18112,4.334139015017507e-4,0.01413334650214301,0.011585089997321649,29657/24684/304135/303250/298282/298992/25664/362860/291406/312440/100363074/291100/301173/313977/100366024/365841/24205/361060/63840,19
BP,GO:0060078,regulation of postsynaptic membrane potential,20/972,162/18112,4.3489010357582907e-4,0.01413334650214301,0.011585089997321649,116638/192247/56768/54239/24596/24397/24418/29629/689172/29628/307206/298521/60391/24922/24718/499497/25229/100233213/59312/25505,20
BP,GO:0034764,positive regulation of transmembrane transport,28/972,263/18112,4.3754086075511425e-4,0.01413334650214301,0.011585089997321649,681024/317420/79246/54348/499561/81745/65144/81649/192249/24482/117087/308797/116477/24718/361833/24954/24242/24244/50663/116600/312981/361110/24326/306811/170538/59312/25505/691246,28
BP,GO:0061008,hepaticobiliary system development,28/972,263/18112,4.3754086075511425e-4,0.01413334650214301,0.011585089997321649,307376/681740/79121/50662/307724/314818/25478/24184/24592/362524/364069/24525/170911/24705/25737/25325/24329/25317/29492/689890/24790/25271/24954/29223/363058/303181/683206/84399,28
BP,GO:0002683,negative regulation of immune system process,41/972,441/18112,4.472575106125468e-4,0.014226527675940952,0.011661470512321515,24560/361181/25513/303496/78969/24404/311909/312937/306934/25232/57301/50662/25664/308496/84402/361391/25159/24592/29653/300649/294797/364069/29668/24705/81526/25325/24482/301173/25248/84023/499745/502585/100366024/171136/311567/308266/29645/25587/361920/683206/84399,41
BP,GO:0051101,regulation of DNA binding,17/972,127/18112,4.4821641973811236e-4,0.014226527675940952,0.011661470512321515,85489/25664/29227/362489/64444/362831/291100/24482/306764/501097/24242/24244/50663/116554/114503/63840/25587,17
BP,GO:0045740,positive regulation of DNA replication,10/972,53/18112,4.4824377363287117e-4,0.014226527675940952,0.011661470512321515,289144/309647/314818/303238/25737/24329/246284/296084/313977/116554,10
BP,GO:0006094,gluconeogenesis,13/972,83/18112,4.5343376401185654e-4,0.01430806310832789,0.011728305024730165,24959/679869/303565/25062/252900/365842/117041/59329/60336/24954/301164/307759/63840,13
BP,GO:0097009,energy homeostasis,9/972,44/18112,4.6073639827851645e-4,0.014432163475955136,0.011830029971998977,307271/298282/266802/298504/259241/170911/78975/24324/365297,9
BP,GO:2000300,regulation of synaptic vesicle exocytosis,14/972,94/18112,4.7189198174200973e-4,0.014432163475955136,0.011830029971998977,81531/171337/54239/298771/29316/362876/25716/25248/24242/24244/50663/116600/116508/25505,14
BP,GO:0048659,smooth muscle cell proliferation,23/972,200/18112,4.7242915833895264e-4,0.014432163475955136,0.011830029971998977,192248/25513/679869/78969/25664/24603/291015/83840/170911/361627/81526/25433/25344/25325/24329/24482/25675/499497/81507/24326/84009/25587/683206,23
BP,GO:0032922,circadian regulation of gene expression,12/972,73/18112,4.734490927191768e-4,0.014432163475955136,0.011830029971998977,29657/307829/24596/297417/64462/315606/300807/25523/25620/63840/25587/291023,12
BP,GO:0021872,forebrain generation of neurons,11/972,63/18112,4.7475409260489324e-4,0.014432163475955136,0.011830029971998977,29751/307940/84394/680427/25159/310533/501145/307403/295327/303181/59312,11
BP,GO:0010766,negative regulation of sodium ion transport,6/972,20/18112,4.7587276528153954e-4,0.014432163475955136,0.011830029971998977,317420/54348/25592/116477/316395/306811,6
BP,GO:0048557,embryonic digestive tract morphogenesis,6/972,20/18112,4.7587276528153954e-4,0.014432163475955136,0.011830029971998977,679869/296201/25267/364069/25587/84399,6
BP,GO:0018209,peptidyl-serine modification,34/972,345/18112,4.786941719120581e-4,0.014437522013634947,0.011834422359977663,81531/83722/301513/24716/497961/54348/83840/306141/81745/171088/310131/81649/170911/78975/24329/315664/301173/306764/25400/64462/316457/116477/304074/25523/79214/60391/499073/116671/25579/116554/207122/303181/170538/299331,34
BP,GO:0043542,endothelial cell migration,25/972,226/18112,4.93351930649942e-4,0.014670911071546548,0.012025731137406001,192248/360468/24404/83722/29316/25664/192270/24356/114111/25159/311332/24592/81745/312652/81526/24482/25317/292401/113984/24790/24324/307618/499497/25426/305471,25
BP,GO:1904062,regulation of cation transmembrane transport,37/972,387/18112,4.93760530864054e-4,0.014670911071546548,0.012025731137406001,681024/63847/317420/85489/25639/54348/362524/499561/282819/81648/81745/65144/192249/117087/308797/307206/65023/25592/116477/60391/24718/499497/361833/25398/24242/24244/50663/116600/312981/361110/24326/316395/306811/59312/25505/691246/307757,37
BP,GO:0002573,myeloid leukocyte differentiation,26/972,239/18112,4.971823682425557e-4,0.014670911071546548,0.012025731137406001,361181/25513/499474/309460/78969/309389/57301/50662/25664/78965/29344/84402/25159/24592/81649/24705/291100/29492/307403/100366024/499497/24205/114503/25094/25587/297096,26
BP,GO:0021543,pallium development,26/972,239/18112,4.971823682425557e-4,0.014670911071546548,0.012025731137406001,307940/64619/306562/266802/84394/60445/298504/29619/311071/680427/24592/498949/500137/24705/311462/245921/24329/114120/307403/317268/116671/24718/499497/24954/303181/291023,26
BP,GO:0000086,G2/M transition of mitotic cell cycle,18/972,140/18112,5.065808637858474e-4,0.01486787599681151,0.012187183089720643,84019/498411/680115/290997/114906/363227/303238/308768/361261/308896/361195/499073/498941/60336/24242/24244/50663/362316,18
BP,GO:0018105,peptidyl-serine phosphorylation,32/972,319/18112,5.108516046664276e-4,0.014902012355588216,0.01221516462888046,81531/83722/301513/24716/497961/54348/83840/306141/81745/171088/310131/81649/170911/78975/24329/301173/306764/25400/64462/316457/116477/304074/25523/60391/499073/116671/25579/116554/207122/303181/170538/299331,32
BP,GO:2000177,regulation of neural precursor cell proliferation,16/972,117/18112,5.132035762686545e-4,0.014902012355588216,0.01221516462888046,307940/680419/307505/29619/362860/24596/114111/25159/311332/24592/24482/25553/116554/303181/25587/310820,16
BP,GO:1901215,negative regulation of neuron death,28/972,266/18112,5.247630042033975e-4,0.015138591313874275,0.012409088164456485,24560/25232/310392/78965/60445/29619/498995/24596/64444/81745/24525/170911/81735/25325/24482/313173/24922/499497/114634/25398/63879/25579/89811/301285/192235/114503/63868/303181,28
BP,GO:0071902,positive regulation of protein serine/threonine kinase activity,25/972,227/18112,5.268972979732757e-4,0.015138591313874275,0.012409088164456485,245903/311071/303635/306141/24525/310131/310533/361388/116546/315291/363855/24329/24482/25317/308797/361261/307403/60391/116671/316539/24954/25579/81507/64558/170538,25
BP,GO:0090398,cellular senescence,12/972,74/18112,5.379689649999257e-4,0.01537577266981463,0.012603505484787458,246334/29657/306571/85489/83722/293491/24525/81649/171116/81507/170538/25587,12
